# Reporte,Fecha_Reporte,Fecha_Ocurrencia,Hora_Ocurrencia,Cod_Área,Nombre_del_Área,#_Distrito_Reporte,Clasif_Crimen,Cod_Crimen,Descrip_Cod_Crimen,Cod_Modo_Operandi,Edad_Victima,Sexo_Vict,Origen_Victic,Cod_del_Lugar,Descrip_Lugar,Cod_Arma_Usada,Descrip_Arma,Estado,Descrip_Estado,Cod_Crimen_1,Cod_Crimen_2,Cod_Crimen_3,Cod_Crimen_4,Ubicación,Nombre_Calle,Coordenadas_latitud,Coordenadas_Longitud
"201309406,04/14/2020 12:00:00 AM,04/14/2020 12:00:00 AM,1000,13,Newton,1371,1,210,ROBBERY,2000 0913 1814 0400 0448 0344,23,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,100 W  53RD                         ST,,33.9943,-118.2739"
200810116,06/01/2020 12:00:00 AM,05/31/2020 12:00:00 AM,1630,08,West LA,0817,1,310,BURGLARY,1420 1822 0325 1609 0358,0,X,X,403,DRUG STORE,,,IC,Invest Cont,310,,,,1000    WESTWOOD                     BL,,34.0626,-118.4454
201608785,05/02/2020 12:00:00 AM,03/15/2020 12:00:00 AM,1225,16,Foothill,1613,2,354,THEFT OF IDENTITY,1822,31,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,11400    FREEDOM                      LN,,34.2777,-118.3991
200415936,12/14/2020 12:00:00 AM,12/11/2020 12:00:00 AM,1415,04,Hollenbeck,0442,1,330,BURGLARY FROM VEHICLE,0344 1302 0329,0,M,W,108,PARKING LOT,,,IC,Invest Cont,330,,,,1000 N  MISSION                      RD,,34.059,-118.2164
201706314,02/23/2020 12:00:00 AM,02/23/2020 12:00:00 AM,1430,17,Devonshire,1727,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0913 2000 1821 2021,59,F,W,501,SINGLE FAMILY DWELLING,500,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,626,,,,10800    TOPEKA                       DR,,34.2669,-118.5454
"202005281,01/27/2020 12:00:00 AM,01/24/2020 12:00:00 AM,0945,20,Olympic,2001,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,26,M,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,440,,,,5000    ROSEWOOD                     AV,,34.0794,-118.3135"
"201815442,08/12/2020 12:00:00 AM,08/12/2020 12:00:00 AM,0800,18,Southeast,1822,1,210,ROBBERY,1822 1300 0329 0444 0429 0344,59,F,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,102ND                        ST,MAIN,33.9438,-118.2739"
201417805,09/25/2020 12:00:00 AM,09/25/2020 12:00:00 AM,1545,14,Pacific,1451,1,310,BURGLARY,1606 0314 0344,67,M,W,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,,,,3800    OCEAN FRONT,,33.9659,-118.4566
200513730,07/04/2020 12:00:00 AM,07/02/2020 12:00:00 AM,0020,05,Harbor,0516,2,900,VIOLATION OF COURT ORDER,0913 1814 2000,38,F,H,101,STREET,,,AA,Adult Arrest,900,,,,1100 N  MARINE                       AV,,33.7847,-118.2641
201904473,01/11/2020 12:00:00 AM,01/11/2020 12:00:00 AM,1545,19,Mission,1983,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8500    BURNET                       AV,,34.2246,-118.4633
"202108587,04/23/2020 12:00:00 AM,04/16/2020 12:00:00 AM,0330,21,Topanga,2158,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,38,M,H,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,21200    OXNARD                       ST,,34.1837,-118.5846"
"201816362,08/28/2020 12:00:00 AM,08/28/2020 12:00:00 AM,1513,18,Southeast,1822,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1823 0913 0448 0429 0444 0408,51,F,B,301,GAS STATION,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,,,,FIGUEROA                     ST,CENTURY                      BL,33.9455,-118.2826"
"211004444,01/14/2021 12:00:00 AM,12/27/2020 12:00:00 AM,1213,10,West Valley,1079,1,341,""THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"",0352 1420 1309 0216 0209 1822,31,M,W,404,DEPARTMENT STORE,,,IC,Invest Cont,341,,,,15900    VENTURA                      BL,,34.1599,-118.4766"
201511121,06/10/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1200,15,N Hollywood,1555,1,480,BIKE - STOLEN,0344,30,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,480,,,,HUSTON                       ST,LANKERSHIM                   BL,34.1601,-118.3717
"201414168,07/22/2020 12:00:00 AM,07/22/2020 12:00:00 AM,1030,14,Pacific,1438,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0334 0445 1420 1402 2004 1822,54,M,H,222,LAUNDROMAT,218,OTHER CUTTING INSTRUMENT,AA,Adult Arrest,230,998,,,3600    OVERLAND                     AV,,34.0199,-118.4125"
201508604,04/11/2020 12:00:00 AM,04/11/2020 12:00:00 AM,0900,15,N Hollywood,1559,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4800    ARCOLA                       AV,,34.1577,-118.3549
200700612,03/18/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1400,07,Wilshire,0732,1,210,ROBBERY,0945 0334 0444 1402,0,M,O,203,OTHER BUSINESS,219,SCREWDRIVER,AA,Adult Arrest,210,,,,6100    ORANGE                       ST,,34.064,-118.3614
"200307788,03/03/2020 12:00:00 AM,03/03/2020 12:00:00 AM,0440,03,Southwest,0356,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0446 0329,29,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,626,740,,,1400 W  35TH                         PL,,34.0237,-118.3002"
201420268,11/15/2020 12:00:00 AM,11/14/2020 12:00:00 AM,1000,14,Pacific,1454,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,4300    REDWOOD                      AV,,33.9879,-118.4374
"201206570,02/06/2020 12:00:00 AM,02/05/2020 12:00:00 AM,2200,12,77th Street,1241,2,624,BATTERY - SIMPLE ASSAULT,1822 0416 1202,67,M,W,719,MEDICAL/DENTAL OFFICES,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,6500    WEST                         BL,,33.9802,-118.3352"
"200411393,08/02/2020 12:00:00 AM,08/02/2020 12:00:00 AM,1215,04,Hollenbeck,0497,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",0302 0334 0913 0450 1266 0906,23,M,B,101,STREET,102,HAND GUN,IC,Invest Cont,230,,,,1300    GLENNFIELD                   CT,,34.0187,-118.2118"
"201006496,02/26/2020 12:00:00 AM,02/14/2020 12:00:00 AM,1105,10,West Valley,1047,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1822,57,M,W,122,""VEHICLE, PASSENGER/TRUCK"",,,IC,Invest Cont,740,,,,6000    ALDEA                        AV,,34.1791,-118.5076"
"201107216,03/11/2020 12:00:00 AM,03/11/2020 12:00:00 AM,1500,11,Northeast,1189,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0400 0416,22,F,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,626,,,,AVENUE 26,FIGUEROA,34.0839,-118.2224"
200405506,02/04/2020 12:00:00 AM,02/03/2020 12:00:00 AM,1700,04,Hollenbeck,0459,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,0,M,X,101,STREET,,,IC,Invest Cont,331,,,,400 N  EVERGREEN                    AV,,34.0436,-118.2004
200216664,10/26/2020 12:00:00 AM,10/26/2020 12:00:00 AM,1500,02,Rampart,0299,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,UNION                        AV,WASHINGTON                   BL,34.0396,-118.2804
"200113234,06/10/2020 12:00:00 AM,05/30/2020 12:00:00 AM,0400,01,Central,0162,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1609 1822 1420,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,800 W  7TH                          ST,,34.0487,-118.2588"
"201419391,10/28/2020 12:00:00 AM,10/22/2020 12:00:00 AM,2200,14,Pacific,1407,1,522,""VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)"",0344,28,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,522,,,,3600    EMPIRE                       DR,,34.0244,-118.4029"
"201109794,05/26/2020 12:00:00 AM,03/18/2020 12:00:00 AM,1230,11,Northeast,1136,2,624,BATTERY - SIMPLE ASSAULT,0400 0913 0448 0360 1601,47,F,H,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,4100    MANOR                        CT,,34.122,-118.2278"
"200608276,03/23/2020 12:00:00 AM,03/23/2020 12:00:00 AM,0630,06,Hollywood,0626,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329,55,M,W,101,STREET,,,IC,Invest Cont,740,,,,6300    WEIDLAKE                     DR,,34.1158,-118.3258"
"200917586,11/23/2020 12:00:00 AM,11/22/2020 12:00:00 AM,2030,09,Van Nuys,0984,2,624,BATTERY - SIMPLE ASSAULT,0416,30,F,H,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,14600    VENTURA                      BL,,34.1513,-118.4511"
"201517798,11/22/2020 12:00:00 AM,11/20/2020 12:00:00 AM,1450,15,N Hollywood,1566,1,210,ROBBERY,0344 0400 0416 0417 0913 1817,22,M,H,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,210,,,,RIVERSIDE,VENTURA                      FY,34.1497,-118.3694"
"200606998,02/26/2020 12:00:00 AM,02/26/2020 12:00:00 AM,1700,06,Hollywood,0646,2,624,BATTERY - SIMPLE ASSAULT,0917 0416 1309 1300 0400,42,F,B,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,624,,,,CAHUENGA,SUNSET,34.098,-118.3295"
"201822142,12/14/2020 12:00:00 AM,12/14/2020 12:00:00 AM,2315,18,Southeast,1821,1,230,""ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"",1822 1300 0450 0400,35,F,B,101,STREET,106,UNKNOWN FIREARM,IC,Invest Cont,230,,,,104TH                        ST,BROADWAY,33.9467,-118.2871"
"200113702,06/21/2020 12:00:00 AM,06/20/2020 12:00:00 AM,2345,01,Central,0154,2,624,BATTERY - SIMPLE ASSAULT,0416 0429 0361 0913,59,M,W,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,100 W  5TH                          ST,,34.0467,-118.2485"
200709721,05/26/2020 12:00:00 AM,05/25/2020 12:00:00 AM,1900,07,Wilshire,0701,1,330,BURGLARY FROM VEHICLE,1300 1601 0344,54,F,W,102,SIDEWALK,,,IC,Invest Cont,330,,,,EDINBURGH                    AV,CLINTON                      ST,34.0816,-118.3637
"201707636,03/22/2020 12:00:00 AM,03/20/2020 12:00:00 AM,0800,17,Devonshire,1745,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1609,19,F,H,101,STREET,,,IC,Invest Cont,740,,,,LINDLEY                      AV,KINGSBURY                    ST,34.2627,-118.5273"
"202111588,07/14/2020 12:00:00 AM,07/14/2020 12:00:00 AM,0745,21,Topanga,2146,2,624,BATTERY - SIMPLE ASSAULT,0444,30,M,H,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,21300    HART                         ST,,34.1974,-118.5955"
201209907,03/28/2020 12:00:00 AM,03/27/2020 12:00:00 AM,1900,12,77th Street,1218,1,330,BURGLARY FROM VEHICLE,1609 0344 0352 0329 1307,26,M,H,101,STREET,,,IC,Invest Cont,330,,,,900 W  54TH                         ST,,33.9932,-118.2893
201318567,10/15/2020 12:00:00 AM,10/15/2020 12:00:00 AM,1230,13,Newton,1375,2,886,DISTURBING THE PEACE,9999,25,F,H,501,SINGLE FAMILY DWELLING,212,BOTTLE,IC,Invest Cont,886,,,,5500    HOOPER                       AV,,33.9925,-118.2521
201612360,08/28/2020 12:00:00 AM,08/27/2020 12:00:00 AM,1830,16,Foothill,1622,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1300,49,M,W,108,PARKING LOT,,,IC,Invest Cont,420,,,,13700    DESMOND                      ST,,34.2736,-118.4321
200409461,06/03/2020 12:00:00 AM,06/02/2020 12:00:00 AM,1730,04,Hollenbeck,0422,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420,,,,2000    DALY                         ST,,34.0675,-118.2155
"201104503,01/13/2020 12:00:00 AM,01/12/2020 12:00:00 AM,2340,11,Northeast,1177,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0419 0416,25,F,H,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,626,,,,2600    IDELL                        ST,,34.086,-118.2248"
201910644,06/07/2020 12:00:00 AM,06/07/2020 12:00:00 AM,1935,19,Mission,1951,1,210,ROBBERY,1822 0334 0945 0325,0,M,O,403,DRUG STORE,221,GLASS,IC,Invest Cont,210,,,,10300 N  SEPULVEDA                    BL,,34.261,-118.4698
"201412565,06/20/2020 12:00:00 AM,06/20/2020 12:00:00 AM,1340,14,Pacific,1496,2,624,BATTERY - SIMPLE ASSAULT,0416 2004,41,M,B,108,PARKING LOT,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,6200 W  CENTURY                      BL,,33.9472,-118.3909"
201108780,04/27/2020 12:00:00 AM,04/27/2020 12:00:00 AM,1300,11,Northeast,1137,2,354,THEFT OF IDENTITY,,35,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,5400    ASH                          ST,,34.1106,-118.199
201107825,03/29/2020 12:00:00 AM,03/29/2020 12:00:00 AM,0630,11,Northeast,1127,2,901,VIOLATION OF RESTRAINING ORDER,1607 0913 2038 1813,65,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,901,,,,400    NEWLAND                      ST,,34.1202,-118.185
200306556,02/12/2020 12:00:00 AM,02/12/2020 12:00:00 AM,1100,03,Southwest,0391,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0359 0432 1822 1266,58,M,B,102,SIDEWALK,511,VERBAL THREAT,IC,Invest Cont,930,,,,3800    DON TOMASO                   DR,,34.0067,-118.3515
200618487,11/24/2020 12:00:00 AM,11/24/2020 12:00:00 AM,2135,06,Hollywood,0636,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0601 0325 0913,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,6700    HOLLYWOOD                    BL,,34.1034,-118.3325
200817873,12/23/2020 12:00:00 AM,12/23/2020 12:00:00 AM,0300,08,West LA,0842,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 0344 1822 2028 1420,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,11600    WILSHIRE                     BL,,34.0508,-118.4592
"200604493,01/11/2020 12:00:00 AM,01/11/2020 12:00:00 AM,2050,06,Hollywood,0642,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1300 1310,23,M,W,301,GAS STATION,,,IC,Invest Cont,740,,,,7800 W  SUNSET                       BL,,34.0981,-118.3594"
"201809461,04/10/2020 12:00:00 AM,04/10/2020 12:00:00 AM,1300,18,Southeast,1823,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0913 0421 1259 1801,16,M,X,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",511,VERBAL THREAT,IC,Invest Cont,930,,,,200 E  CENTURY                      BL,,33.9456,-118.2717"
"200917736,11/27/2020 12:00:00 AM,09/11/2020 12:00:00 AM,0700,09,Van Nuys,0935,1,310,BURGLARY,0344,29,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",,,IC,Invest Cont,310,,,,14100    CALVERT                      ST,,34.1817,-118.44"
200904221,01/06/2020 12:00:00 AM,01/06/2020 12:00:00 AM,0550,09,Van Nuys,0941,1,210,ROBBERY,0363 1822 1281 1414 0344 0334 0421 1402 0416,36,M,W,102,SIDEWALK,109,SEMI-AUTOMATIC PISTOL,IC,Invest Cont,210,998,,,5600    KESTER                       AV,,34.1721,-118.4574
200121336,11/21/2020 12:00:00 AM,11/21/2020 12:00:00 AM,0415,01,Central,0119,1,440,THEFT PLAIN - PETTY ($950 & UNDER),2048 0342 0910 1822 0344,35,M,B,900,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,440,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
"200320509,11/17/2020 12:00:00 AM,09/08/2020 12:00:00 AM,0300,03,Southwest,0376,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,2000 0430 2004,42,F,B,502,""MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)"",114,AIR PISTOL/REVOLVER/RIFLE/BB GUN,IC,Invest Cont,236,,,,3900 S  NORMANDIE                    AV,,34.0145,-118.3045"
200812809,08/08/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1200,08,West LA,0832,2,649,DOCUMENT FORGERY / STOLEN FELONY,1822 0923 1202,88,M,W,710,OTHER PREMISE,,,IC,Invest Cont,649,,,,11800    DOROTHY                      ST,,34.0507,-118.4683
200211895,06/28/2020 12:00:00 AM,06/28/2020 12:00:00 AM,1540,02,Rampart,0248,1,330,BURGLARY FROM VEHICLE,1822 1300 0345 1605 0329,33,F,H,101,STREET,,,IC,Invest Cont,330,,,,LUCAS                        AV,4TH                          ST,34.0574,-118.2621
200204348,01/08/2020 12:00:00 AM,01/07/2020 12:00:00 AM,1500,02,Rampart,0203,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,AA,Adult Arrest,510,,,,4200    NORMAL                       AV,,34.0867,-118.2869
"200713937,07/16/2020 12:00:00 AM,07/16/2020 12:00:00 AM,2015,07,Wilshire,0727,2,624,BATTERY - SIMPLE ASSAULT,0416,22,M,B,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,624,,,,200 S  LA BREA                      AV,,34.0699,-118.344"
201014445,10/26/2020 12:00:00 AM,10/02/2020 12:00:00 AM,0800,10,West Valley,1011,2,354,THEFT OF IDENTITY,0100 0930 1822,35,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,7500    CALVIN                       AV,,34.2066,-118.5557
201412719,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,1450,14,Pacific,1431,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,0,X,X,503,HOTEL,,,AO,Adult Other,745,,,,1600    PACIFIC                      AV,,33.9874,-118.472
"200319281,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,1313,03,Southwest,0315,2,624,BATTERY - SIMPLE ASSAULT,1822 0101 0416 0446 0429,36,M,O,203,OTHER BUSINESS,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,2400 S  WESTERN                      AV,,34.034,-118.3133"
200811241,06/29/2020 12:00:00 AM,06/28/2020 12:00:00 AM,2100,08,West LA,0857,1,510,VEHICLE - STOLEN,,0,,,104,DRIVEWAY,,,IC,Invest Cont,510,,,,9300    MONTE MAR                    DR,,34.0531,-118.3941
"201715015,11/03/2020 12:00:00 AM,11/03/2020 12:00:00 AM,1200,17,Devonshire,1761,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,1218 2004 0408 1814 0913 2000 0419 0416,46,F,W,101,STREET,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,236,,,,ETON                         AV,DEERING                      AV,34.2366,-118.5958"
211404520,01/08/2021 12:00:00 AM,12/16/2020 12:00:00 AM,0936,14,Pacific,1454,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 0394,28,M,W,504,OTHER RESIDENCE,,,IC,Invest Cont,440,,,,13400    MAXELLA                      AV,,33.987,-118.4407
201906448,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,2045,19,Mission,1998,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344,41,M,B,108,PARKING LOT,,,IC,Invest Cont,420,,,,7800    VAN NUYS                     BL,,34.212,-118.4488
202010519,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1900,20,Olympic,2073,1,520,VEHICLE - ATTEMPT STOLEN,1402 1822 0329,0,X,X,101,STREET,,,IC,Invest Cont,520,998,,,VENICE                       BL,OXFORD                       AV,34.0436,-118.309
202011406,06/25/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1705,20,Olympic,2001,2,624,BATTERY - SIMPLE ASSAULT,0416 0529 2004 0305,41,M,B,402,MARKET,500,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,,5200 W  MELROSE                      AV,,34.0835,-118.3141
200816548,10/17/2020 12:00:00 AM,10/17/2020 12:00:00 AM,2100,08,West LA,0833,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 1822 0378 2004 2028 0325,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,,10800    WELLWORTH                    AV,,34.0575,-118.4406
200905770,02/09/2020 12:00:00 AM,02/08/2020 12:00:00 AM,2300,09,Van Nuys,0909,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,707,GARAGE/CARPORT,,,IC,Invest Cont,420,,,,13800    SHERMAN                      WY,,34.205,-118.4339
"202115578,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1900,21,Topanga,2128,2,624,BATTERY - SIMPLE ASSAULT,0419 1202 0360,82,F,F,501,SINGLE FAMILY DWELLING,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AO,Adult Other,624,,,,20400    ELKWOOD                      ST,,34.2124,-118.5792"
200709702,05/27/2020 12:00:00 AM,05/27/2020 12:00:00 AM,1215,07,Wilshire,0762,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1501,33,M,J,203,OTHER BUSINESS,511,VERBAL THREAT,IC,Invest Cont,930,,,,1700 S  LA CIENEGA                   BL,,34.0471,-118.3762
201309089,04/06/2020 12:00:00 AM,04/05/2020 12:00:00 AM,1950,13,Newton,1346,2,890,FAILURE TO YIELD,1501,0,M,W,101,STREET,,,IC,Invest Cont,890,,,,41ST,HOOPER,34.0083,-118.2521
211804200,01/04/2021 12:00:00 AM,12/13/2020 12:00:00 AM,1231,18,Southeast,1844,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822 2032,24,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,300 E  111TH                        ST,,33.9348,-118.2695
202007986,03/26/2020 12:00:00 AM,03/25/2020 12:00:00 AM,2200,20,Olympic,2099,1,480,BIKE - STOLEN,0344 1822 2032,20,M,K,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,480,,,,2000    MAGNOLIA                     AV,,34.0382,-118.287
201710610,06/30/2020 12:00:00 AM,06/30/2020 12:00:00 AM,1535,17,Devonshire,1757,1,761,BRANDISH WEAPON,0906 0334 1300 1822,44,M,H,108,PARKING LOT,207,OTHER KNIFE,AO,Adult Other,761,,,,16800    DEVONSHIRE                   ST,,34.2575,-118.498
200411664,08/11/2020 12:00:00 AM,08/11/2020 12:00:00 AM,1700,04,Hollenbeck,0443,2,813,CHILD ANNOYING (17YRS & UNDER),1259 2002,16,F,W,103,ALLEY,,,IC,Invest Cont,813,,,,CORNWELL,MARENGO,34.056,-118.2048
200712269,08/01/2020 12:00:00 AM,07/31/2020 12:00:00 AM,2100,07,Wilshire,0723,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,8200    BLACKBURN                    AV,,34.0715,-118.3679
201318895,10/22/2020 12:00:00 AM,10/22/2020 12:00:00 AM,0400,13,Newton,1331,1,310,BURGLARY,1607,27,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,310,,,,300 W  JEFFERSON                    BL,,34.0223,-118.2719
210805295,02/02/2021 12:00:00 AM,11/20/2020 12:00:00 AM,1400,08,West LA,0889,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,1900 S  LA CIENEGA                   BL,,34.0425,-118.3818
"200414532,11/02/2020 12:00:00 AM,11/01/2020 12:00:00 AM,1200,04,Hollenbeck,0429,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 0311,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,,5200 S  HUNTINGTON DR,,34.0894,-118.1693"
"200505338,02/01/2020 12:00:00 AM,02/01/2020 12:00:00 AM,1905,05,Harbor,0504,2,624,BATTERY - SIMPLE ASSAULT,0913 0361 0416,54,M,B,104,DRIVEWAY,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",AA,Adult Arrest,624,,,,1600 W  206TH                        ST,,33.8438,-118.3066"
"202110923,06/26/2020 12:00:00 AM,06/25/2020 12:00:00 AM,1835,21,Topanga,2134,2,740,""VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"",0329 1307,26,F,W,108,PARKING LOT,,,IC,Invest Cont,740,,,,SHERMAN                      WY,SHOUP,34.201,-118.6147"
200600696,05/12/2020 12:00:00 AM,05/12/2020 12:00:00 AM,1050,06,Hollywood,0667,1,761,BRANDISH WEAPON,0334 1402 0400 0432 0913,21,F,H,710,OTHER PREMISE,215,MACHETE,IC,Invest Cont,761,998,,,1200    GORDON                       ST,,34.0926,-118.3201
"200614178,08/20/2020 12:00:00 AM,08/20/2020 12:00:00 AM,0330,06,Hollywood,0615,1,210,ROBBERY,0344 1300 0330 1822 0416,37,M,W,102,SIDEWALK,400,""STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)"",IC,Invest Cont,210,,,,3300    BARHAM                       BL,,34.1309,-118.3452"
201115768,11/16/2020 12:00:00 AM,11/13/2020 12:00:00 AM,1130,11,Northeast,1129,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,100 N  AVENUE 66,,34.1138,-118.1798
200211181,06/11/2020 12:00:00 AM,06/10/2020 12:00:00 AM,1700,02,Rampart,0236,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510,,,,200 N  WESTLAKE                     AV,,34.0674,-118.268
